2026-04-12 00:00:00.003 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - ==============================
2026-04-12 00:00:00.298 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VMusicB005f03611f09c1ba0ad9f1dc9fb 进入新池：Po233f4002-f04a-11f0-9c1b-a0ad9f1dc9fb
2026-04-12 00:00:00.310 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VMusicB004f03611f09c1ba0ad9f1dc9fb 进入新池：Po233f4002-f04a-11f0-9c1b-a0ad9f1dc9fb
2026-04-12 00:00:00.322 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VMusicB003f03611f09c1ba0ad9f1dc9fb 进入新池：Po233f4002-f04a-11f0-9c1b-a0ad9f1dc9fb
2026-04-12 00:00:00.335 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VMusicB002f03611f09c1ba0ad9f1dc9fb 进入新池：Po233f4002-f04a-11f0-9c1b-a0ad9f1dc9fb
2026-04-12 00:00:00.347 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VMusicB001f03611f09c1ba0ad9f1dc9fb 进入新池：Po233f4002-f04a-11f0-9c1b-a0ad9f1dc9fb
2026-04-12 00:00:00.360 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VGaoKaoB005f03611f09c1ba0ad9f1dc9fd 进入新池：Po233f6002-f04a-11f0-9c1b-a0ad9f1dc9fd
2026-04-12 00:00:00.371 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VGaoKaoB004f03611f09c1ba0ad9f1dc9fd 进入新池：Po233f6002-f04a-11f0-9c1b-a0ad9f1dc9fd
2026-04-12 00:00:00.383 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VGaoKaoB003f03611f09c1ba0ad9f1dc9fd 进入新池：Po233f6002-f04a-11f0-9c1b-a0ad9f1dc9fd
2026-04-12 00:00:00.394 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VGaoKaoB002f03611f09c1ba0ad9f1dc9fd 进入新池：Po233f6002-f04a-11f0-9c1b-a0ad9f1dc9fd
2026-04-12 00:00:00.406 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VGaoKaoB001f03611f09c1ba0ad9f1dc9fd 进入新池：Po233f6002-f04a-11f0-9c1b-a0ad9f1dc9fd
2026-04-12 00:00:00.417 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VDe2720ce7f03611f09c1ba0ad9f1dc9fa 进入新池：Po233f3576-f04a-11f0-9c1b-a0ad9f1dc9fa
2026-04-12 00:00:00.428 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VDe27129caf03611f09c1ba0ad9f1dc9fa 进入新池：Po233f3576-f04a-11f0-9c1b-a0ad9f1dc9fa
2026-04-12 00:00:00.442 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VDe26e5109f03611f09c1ba0ad9f1dc9fa 进入新池：Po233f327c-f04a-11f0-9c1b-a0ad9f1dc9fa
2026-04-12 00:00:00.452 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtL005f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.463 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtL004f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.476 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtL003f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.488 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtL002f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.498 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtL001f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.514 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtB005f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.528 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtB004f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.537 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtB003f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.549 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtB002f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.559 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 视频 VArtB001f03611f09c1ba0ad9f1dc9fc 进入新池：Po233f5002-f04a-11f0-9c1b-a0ad9f1dc9fc
2026-04-12 00:00:00.561 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - ==============================
2026-04-12 00:00:00.561 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - 任务完成！总处理视频数：54
2026-04-12 00:00:00.561 [scheduling-1] INFO  c.example.XSJ.Controller.VideoScoreCalculateTask - ==============================
2026-04-12 00:00:00.561 [scheduling-1] INFO  com.example.XSJ.Controller.UserInterestSchedule - ==============================
2026-04-12 00:00:00.561 [scheduling-1] INFO  com.example.XSJ.Controller.UserInterestSchedule - 用户兴趣计算任务启动
2026-04-12 00:00:00.561 [scheduling-1] INFO  com.example.XSJ.Controller.UserInterestSchedule - ==============================
2026-04-12 00:00:00.569 [scheduling-1] INFO  com.example.XSJ.Controller.UserInterestSchedule - 用户 UI0ac94494-8d7f-4f92-84bf-2167bb9af169 无观看记录
2026-04-12 00:35:50.301 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-04-12 00:35:50.480 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2026-04-12 00:35:52.616 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-04-12 00:35:52.621 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-04-12 14:18:39.066 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2026-04-12 14:18:39.069 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2026-04-12 14:18:39.070 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2026-04-12 14:18:39.075 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2026-04-12 14:18:39.081 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2026-04-12 14:18:39.165 [main] INFO  com.example.XSJ.XSJ_H2Application - Starting XSJ_H2Application using Java 17.0.16 with PID 253664 (C:\Users\16790\Desktop\bs\XSj_H2\XSJ_h2\target\classes started by 16790 in C:\Users\16790\Desktop\bs\XSj_H2)
2026-04-12 14:18:39.166 [main] INFO  com.example.XSJ.XSJ_H2Application - The following 1 profile is active: "com.example.XSJ.XSJ_H2Application"
2026-04-12 14:18:40.220 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2026-04-12 14:18:40.238 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 MongoDB repository interfaces.
2026-04-12 14:18:40.466 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-04-12 14:18:40.466 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-04-12 14:18:40.810 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-12 14:18:40.820 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-12 14:18:40.821 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-04-12 14:18:40.821 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2026-04-12 14:18:40.894 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-04-12 14:18:40.895 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1700 ms
2026-04-12 14:18:41.478 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Microsoft/17.0.16+8-LTS"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, transportSettings=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@75784062], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@af94b0b, com.mongodb.Jep395RecordCodecProvider@208185c0, com.mongodb.KotlinCodecProvider@1831447c]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@c96c497], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
2026-04-12 14:18:41.490 [cluster-ClusterId{value='69db39416acf709d3d2fe849', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=27, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=19680000, minRoundTripTimeNanos=0}
2026-04-12 14:18:44.093 [main] INFO  c.a.c.nacos.annotation.NacosAnnotationProcessor - [Nacos Config] Listening config for annotation: dataId=spring.ai.alibaba.configurable.prompt, group=DEFAULT_GROUP
2026-04-12 14:18:44.107 [main] INFO  c.a.c.nacos.annotation.NacosAnnotationProcessor - [Nacos Config] register configurablePromptTemplateFactory#method#onConfigChange(List) listener on com.alibaba.cloud.ai.prompt.ConfigurablePromptTemplateFactory@62243a7a 
2026-04-12 14:18:44.379 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-04-12 14:18:44.432 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-12 14:18:44.440 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-04-12 14:18:44.470 [main] INFO  com.example.XSJ.XSJ_H2Application - Started XSJ_H2Application in 5.823 seconds (process running for 7.036)
2026-04-12 14:18:44.712 [RMI TCP Connection(1)-10.16.160.77] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-12 14:18:44.713 [RMI TCP Connection(1)-10.16.160.77] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-12 14:18:44.714 [RMI TCP Connection(1)-10.16.160.77] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-04-12 14:18:44.774 [RMI TCP Connection(4)-10.16.160.77] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-12 14:18:45.044 [RMI TCP Connection(4)-10.16.160.77] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4458f2db
2026-04-12 14:18:45.047 [RMI TCP Connection(4)-10.16.160.77] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-12 14:23:14.505 [http-nio-8080-exec-1] INFO  com.example.XSJ.Controller.User.User - 开始查询首页资源数据
2026-04-12 14:23:14.931 [http-nio-8080-exec-2] INFO  com.example.XSJ.Controller.User.User - 开始查询首页资源数据
2026-04-12 14:25:35.826 [http-nio-8080-exec-3] INFO  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码140299已缓存，有效期五分钟
2026-04-12 14:25:36.811 [http-nio-8080-exec-3] INFO  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码发送成功
2026-04-12 14:26:37.636 [http-nio-8080-exec-6] INFO  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码940267已缓存，有效期五分钟
2026-04-12 14:26:38.481 [http-nio-8080-exec-6] INFO  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码发送成功
2026-04-12 14:27:00.595 [http-nio-8080-exec-7] INFO  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码验证成功，已删除缓存
2026-04-12 14:37:29.741 [http-nio-8080-exec-6] INFO  com.example.XSJ.Controller.User.User - 开始查询首页资源数据
2026-04-12 14:41:33.298 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 从MySQL查询模型配置：modelCode=tongyi-xiaomi-analysis-pro, 配置=AiConfig(aiConfigId=AC550e8400e294944a7c8e77819c44127, modelCode=tongyi-xiaomi-analysis-pro, modelName=通义小米, apiKey=sk-7d99f8b407354665816eab1507c68b19, baseUrl=https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions, model=tongyi-xiaomi-analysis-pro, status=1, createTime=2026-03-30T22:17:26, updateTime=2026-03-30T22:17:39, image=null, introduction=null, pageNum=1, pageSize=10)
2026-04-12 14:41:33.305 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 【调试】开始构建历史消息: userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=7c70b27322e845549bf8826c6eeaa325
2026-04-12 14:41:33.402 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 【调试】MongoDB查询结果: 记录数=0
2026-04-12 14:41:33.402 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 构建历史消息上下文：sessionId=7c70b27322e845549bf8826c6eeaa325, 历史消息数=0
2026-04-12 14:41:33.462 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 用户提问已存入MongoDB：sessionId=7c70b27322e845549bf8826c6eeaa325, userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db
2026-04-12 14:41:33.485 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 新会话已存入MySQL：sessionId=7c70b27322e845549bf8826c6eeaa325, title=你好
2026-04-12 14:41:33.485 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 发送给AI的消息总数: 历史消息=0, 当前消息=1, 总计=1
2026-04-12 14:41:33.485 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 开始调用AI API: https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions, 平台: 其他
2026-04-12 14:41:33.485 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - 请求体: {max_tokens=2000, stream=true, temperature=0.7, messages=[{role=user, content=你好}], model=tongyi-xiaomi-analysis-pro}
2026-04-12 14:41:33.485 [http-nio-8080-exec-10] INFO  com.example.XSJ.service.Ai.AiChatService - Authorization: Bearer sk-7d99f8b...
2026-04-12 14:41:34.539 [reactor-http-nio-3] INFO  com.example.XSJ.service.Ai.AiChatService - 收到 [DONE] 标记
2026-04-12 14:41:34.541 [reactor-http-nio-3] INFO  com.example.XSJ.service.Ai.AiChatService - AI回复完成，总长度: 15
2026-04-12 14:41:34.544 [reactor-http-nio-3] INFO  com.example.XSJ.service.Ai.AiChatService - AI回复已存入MongoDB：sessionId=7c70b27322e845549bf8826c6eeaa325, userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, content长度=15
2026-04-12 14:41:36.703 [http-nio-8080-exec-7] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=0f87c465ea0047e3b9b3a04d552f086d, 记录数=4
2026-04-12 14:41:37.132 [http-nio-8080-exec-5] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=1bf2d794d46849bc848486d3475ed2e6, 记录数=2
2026-04-12 14:41:37.543 [http-nio-8080-exec-6] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=35251743578447f9b6e31b2ec871ced1, 记录数=6
2026-04-12 14:41:38.149 [http-nio-8080-exec-8] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=1bf2d794d46849bc848486d3475ed2e6, 记录数=2
2026-04-12 14:41:38.831 [http-nio-8080-exec-4] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=0f87c465ea0047e3b9b3a04d552f086d, 记录数=4
2026-04-12 14:41:45.652 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 从MySQL查询模型配置：modelCode=doubao-seed-2-0-pro-260215, 配置=AiConfig(aiConfigId=AC550e8400e294944a7c8e77819c44125, modelCode=doubao-seed-2-0-pro-260215, modelName=豆包seed 2.0pro, apiKey=	
c675b589-fcdf-4eea-ab62-621f71c58cea, baseUrl=https://ark.cn-beijing.volces.com/api/v3/chat/completions, model=doubao-seed-2-0-pro-260215, status=1, createTime=2026-03-30T23:08:04, updateTime=2026-04-02T21:02:55, image=null, introduction=null, pageNum=1, pageSize=10)
2026-04-12 14:41:45.652 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 【调试】开始构建历史消息: userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=68181c1d4e4a468389f6a6a634adfaf1
2026-04-12 14:41:45.656 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 【调试】MongoDB查询结果: 记录数=0
2026-04-12 14:41:45.656 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 构建历史消息上下文：sessionId=68181c1d4e4a468389f6a6a634adfaf1, 历史消息数=0
2026-04-12 14:41:45.725 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 用户提问已存入MongoDB：sessionId=68181c1d4e4a468389f6a6a634adfaf1, userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db
2026-04-12 14:41:45.744 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 新会话已存入MySQL：sessionId=68181c1d4e4a468389f6a6a634adfaf1, title=帮我写一段代码
2026-04-12 14:41:45.744 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 发送给AI的消息总数: 历史消息=0, 当前消息=1, 总计=1
2026-04-12 14:41:45.744 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 开始调用AI API: https://ark.cn-beijing.volces.com/api/v3/chat/completions, 平台: 火山方舟
2026-04-12 14:41:45.744 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - 请求体: {max_tokens=2000, stream=true, temperature=0.7, messages=[{role=user, content=帮我写一段代码}], model=doubao-seed-2-0-pro-260215}
2026-04-12 14:41:45.744 [http-nio-8080-exec-3] INFO  com.example.XSJ.service.Ai.AiChatService - Authorization: Bearer c675b589-f...
2026-04-12 14:42:15.983 [http-nio-8080-exec-1] INFO  com.example.XSJ.service.Ai.AiChatService - 查询会话历史：userId=UIfda1b57a-1950-4cee-994a-75bfa6f368db, sessionId=0f87c465ea0047e3b9b3a04d552f086d, 记录数=4
2026-04-12 14:42:16.872 [reactor-http-nio-4] INFO  com.example.XSJ.service.Ai.AiChatService - 收到 [DONE] 标记
2026-04-12 14:42:16.873 [reactor-http-nio-4] INFO  com.example.XSJ.service.Ai.AiChatService - AI回复完成，总长度: 1306
