2026-04-12 00:35:50.282 [Thread-49] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2026-04-12 15:40:34.579 [http-nio-8080-exec-6] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:34.580 [http-nio-8080-exec-6] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:34.581 [http-nio-8080-exec-6] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:40.020 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:40.021 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:40.022 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 15:40:40.022 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 15:41:35.469 [http-nio-8080-exec-7] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 15:41:35.470 [http-nio-8080-exec-7] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 15:41:35.470 [http-nio-8080-exec-7] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 15:41:35.471 [http-nio-8080-exec-7] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 15:41:54.551 [http-nio-8080-exec-10] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png'
2026-04-12 15:41:54.551 [http-nio-8080-exec-10] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png']
